Date, Experience, Questions
2011-01-29 10:19:13.03,the interview took place in a hotel conference room. we were then given a tour that they give to prospective corporate relations. we were never given an opportunity to see the offices themselves.,when did you ever go above and beyond what was originally asked of you during a previous job    answer question can you think of a time where you overcame adversity  avoided conflict  and came out on top    answer question
2011-01-29 15:58:45.593,the interviewer started off by describing aspects of the company. he asked me which of the following i would be most interested in. then proceeded to ask me questions about various past work experiences in which i did something outstanding  or went above and beyond what was asked etc. i would advice thinking over your past experiences to have some good memories already in mind when you go in. lastly  i took a skills test regarding my c coding experience.,No Question
Date, Experience, Questions
2010-10-26 11:06:06.813,very basic data structure and algorithm questions  how do you reverse a singly linked list  write a c program to reverse a string. write c code to check if an integer is a power of 2 or not in a single line  things like that  i was ill prepared though,write c code to check if an integer is a power of 2 or not in a single line    5 answers
2014-02-04 12:28:14.3,interview process is lengthy and most of the time stick to basics   basics of networking is what most of the people check .,i didn t get any unexpected questions   answer question
2014-05-13 16:10:58.287,technical interview. coding question on traversing a linked list. improving the speed of execution of an algorithm. i wrote an algorithm that was o n . i then made it o log n  and then i made it o 1 . i was then asked to write an algorithm to delete something in a linked list only traversing it once,walk a linked list   answer question
2014-02-25 16:37:28.097,the interview process was standard session of writing pseudo code to solve a generic problem.,none of the questions were overly hard.   answer question
2014-03-04 10:32:32.71,hiring process was very long. i had to attend several interviews. it took a while to get an offer.,they ask what s in resume   answer question
2014-10-24 20:30:09.573,cisco hiring is very intensive. it is a 5 round process. usually they will ask whats on your resume. they will test your automation skills. it ends with talk with project manager and director.,why doesn t utah have more rock concerts    1 answer
2014-11-09 16:48:44.403,multiple one on one interviews with team members over multiple days. this was many years ago and the hiring process is much more structured now. back then the company was small and growing rapidly.,have you ever disagreed with a collegue and or professor and what did you do    answer question what class did you think was least useful    answer question
2011-02-11 12:44:33.46,they asked the usual interview questions. they try to see at what level you are in your skills. they are very quick to respond if they choose you.,what are the difference between des and rsa algorithm    answer question
2014-05-14 23:28:20.06,1. define storage classes and explain application domain. register   tell to the compiler for use a cpu register for fast aceess for that variable. auto   it s a variable created and initialized when it is defined. it is not visible outside of the block. static   defined inside of the function retain its value between calls. always is initialized with 0. defined as global in a file is visible on for the functions from that file. extern   the definition of the variable is in another file. 2. define the storage qualifiers const   define a variable that can not change its value along the program execution. volatile   define a variable that can be changed indirectly. an example can be a counter register that is updated by hardware. mutuable   a member of a structure or object can be changed even if the structure  for example is declared const  ex  struct complex  mutuable int x  int y    const complex mycomplex    1  2   mycomplex.x   3     correct    3. give an example for a variable  const  and  volatile . is it possible  yes  a status register for a microcontroller. 4. detect if a linked list is circular. need to use 2 pointers  one incrementing by 1 and another by 2. if the list is circular  then pointer that is incremented by 2 elements will pass over the first pointer. 5. have you any remarks   define res a  a a using in this form the result will not be like we expect. thinking that  a  is replaced with  2 3   then we will obtain 2 3 2 3   11 instead  2 3   2 3    25. use always  define res a   a   a  6. define a  dangling  pointer dangling pointer is obtained by using the address of an object which was freed. 7. any difference between  const int ptr  and int  const ptr    yes  it s a major difference. first define a constant data and second define a constant pointer. 8. what is the declaration and definition of a variable  the definition contains the implementation for a method or variable declaration. this is just an example. 9. give a solution for a stack overflow situation. func call     funct call      every time the above function is called the return address is stored onto the stack. calling in this infinite loop will cause a stack overflow. 10. give 4 examples for an infinite loop. a. while  1     b. for         c. do   while 1   d. label  goto label ,played string manipulation questions a lot   answer question
2014-08-31 10:21:26.673,the hiring process  from the job applicant perspective  includes several steps. from the time you apply for a job until the time you accept a job offer  you will go through a series of steps as you progress through the hiring process from completing a job application to coming on board as a new employee.,No Question
Date, Experience, Questions
2010-05-28 15:34:35.3,  1 was asked a number of technical questions by the hiring manager and his staff.   i was asked a number of organizational questions by the staff.   i was invited back and i was asked general questions by the executives within the organization.   i was asked about the my education and specific classed that i attended.,1  what do you like about .net.   answer question   why are you looking for a job.   answer question
2010-06-22 14:11:05.763,got a phone interview in may  and was interviewed by the hiring manager on topics ranging from networking to operating systems. he called me the next day to set up an onsite at . the onsite was an exhausting experience.4 hrs with 5 interviewers. had to wait for a month before any sort of reply from them after that.,just the usual on data structures and operating systems   1 answer
2010-07-09 10:28:19.827,applied online and got a call from the hr to setup a pre pre screen  this was a 15 min. interview in which the hr went thru the motions talking abt my resume and experience. few days later had a c test. not the easiest. if you are not a regular in c then you will take some time even though your c knowledge is complete. this was followed by two 45 min interviews with team member and engg. manager. i was very well prepared and the first interview went very well. he was thoroughly impressed. then came the engg. manager. he seemed  unprepared  about what to ask and started random questions on my experience. this also went well  later i thought some of my answers were incomplete but thought had done enough to get an onsite. got a reject mail in a few days. overall i thought the employees were very polite. it doesn t seem that cisco needs brilliant people. people with good programming skills who know simple things like code optimization data structures  few relevant projects go thru to the final stage. but what i learned was that one position has about 10 people contesting and say 5 are upto the mark. after this i think the hiring decision becomes a subjective one . the engg. manager clearly seemed to have a bias towards cs guys. i was ee and his mood changed after hearing this.,explain tcp ip   answer question
2010-05-28 16:52:43.177,had two one hour phone interviews  one with the hiring manager  one with a technical lead. both went well and a two day in person interview was being scheduled. however  the day before the interview the hiring manager got in touch with me to let me know that the job req. was no longer available  but more would be opening in the next quarter. waited until the next quarter and got my in person interview. there was a programming test with three developers asking me questions. i ran long on the first one  the second question was based on code one of the interviewers put on the board  which had an unintentional bug   and the third one i dealt with well. next came a one on one interview with another developer  but no technical questions were asked. the hiring manager was also too busy to actually interview me. at the end of the first day the hiring manager informed me he would be contacting me later that day to let me know the results. he did not get back to me until the next day to say they would not be extending me an offer.,write a file copy function in the language of your choice   answer question what does the following function do  unsigned int doit int x    unsigned int z   0  while  x     x 1   z    return z      3 answers write a string reversal function   answer question
2010-05-04 18:12:23.717,had a phone interview where i was asked basic networking questions and some c questions. it was all very simple. later had onsite. had 5 rounds. 4 rounds of technical interview which tested my c skills  os concepts  networking and my past work experience. and later a hr kinda interview with hiring manager.,from your network concepts learnt academically  explain what happens when you try to connect from your laptop at home to a server in your college. decribe whatever you feel is relevant in this scenario   answer question
2010-07-06 08:19:04.233,had a background check and then went on for a 3 hr online interview with they watching me on a webcam. i thought i dint prepare well enough for interview it was basically about c programming skills  algorithms and datastructures.,was asked some algorithm   c programming questions   answer question
2010-03-14 14:04:28.86,applied online and got a phone interview with cisco systems for a software engineering position. the interviewer was very friendly and first started asking questions on my resume and previous projects. then slowly started asking more difficult questions geared towards programming and networking knowledge. the interview lasted for almost one hour with most questions of the type  what are threads   what are local and global variables   what is heap memory   explain tcp sliding window mechanism and congestion avoidance   etc. overall it was a fairly good interview experience and i m waiting to hear back from them about the results.,explain tcp sliding window mechanism   answer question explain congestion avoidance in tcp   answer question
2010-04-03 03:20:55.877,basic c questions  pointer structures linked list  arrays data types   computer networking concepts  tcp ip udp . i was interviewed for 1 hour. it was pretty simple. though i screwed up in some of them. i could not answer most efficient way in finding number of 1 s in a given number.,sizeof data types    1 answer find number of 1 s in a number   4 answers
2010-04-15 20:05:17.513,apllied through my friend s friend who is an employee of cisco. the interview was with three people one to one  each averages 45 mins. they needed somebody with expertise in os  device drivers and c. most of the questions were from what we find on internet  the standard questions including c programs. lack of preparation cost me.,details of memory storage for different type of variable definitions in c. int i  int j 0  int k 1  const int l  which goes to data  bss  rodata  etc.   answer question in virtual memory  can two different processes have the same address  when you answer  no  which is correct  how one process can access another process  memory  for example the debugger can access the variables and change them while debugging    answer question
2011-08-05 20:09:52.213,i had two phone interviews  one including the manager . after a week and a half  i was invited to have an onsite interview. the onsite interview consisted of 6 one on one meetings with members from the team including members from other teams  which included a hardware perspective and architecture perspective . once the on site interview was complete  i was told they were interested and they asked what amount i was looking for.,how would you approach updating a code base to support 64 bit    answer question
Date, Experience, Questions
2014-10-04 08:03:42.207,phone interview  in person interview  meet director  the interview is relative straightforward with some programming test. two rounds of interviews with team members  questions are ok. some are tough ones deeper into cisco ios and industry trend,network technologies   1 answer
2012-06-06 10:44:10.17,initially i went to the career fair in my university and got my 10 minute in person interview with one of the recruiters. next i got a phone call for another on campus screening interview which was pretty easy considering  my interviewer was not paying any attention to anything i was saying  he just asked me questions straight from my resume and was chatting away on the chat client on his laptop. after that i got invited for onsite interview which took whole day  cisco flew me to the san jose where for 1 straight day i had 5 behavioral interviews and 1 technical. overall technical questions were stupid easy  like what is ajax  etc.,what is ajax    answer question
2011-10-11 16:14:10.45,i submitted my resume through cisco.com for a software engineering internship position. it took about a month for them to contact me back. the recruiter called me for a phone interview  the questions were pretty easy. it s more of a review of my resume and background. i was called into an onsite interview about a week later with the hiring manager. the questions were pretty easy  i guess it was because i was applying for an internship position. he asked me basic php questions  how does web application works  some networking fundamentals and some design questions. then  i was interviewed individually by the entire team and extended team. it was a pretty long 5 hours interview. the interviewer were really nice and took a lot of notes during the interviews. you should really study and prepare for the interviews in both technical and soft skills questions. they offered me the internship about two weeks later.,how do you start optimize a database engine    answer question
2010-08-13 18:13:06.77,school job fair  talked to the recruiter  discussed previous work experience and asked him to pass along my resume to be considered for interview 1st interview  on campus interview after the job fair. it was a 30 minute screening interview. 2nd round interviews  on cisco campus in san jose. all people interviewing for choice went through three back to back interviews with hiring managers. each interview was approximately 30 minutes. most questions were question answer type questions rather than coding problems. more emphasis was put on discussing previous work experience., forgot the exact question  but it was to write code that did bitwise operations. and then to optimize it   1 answer
2013-11-18 19:11:33.723,applied online  phone interview  then onsite. offer negotiation.,give logic for implementing  diff  command in linux. consider various test cases and explain what will happen in each. the two files are source code and are huge.. for e.g. file 1  1 2 3 4 file 2  1 3 4 2   answer question
2010-01-21 10:44:50.69,pretty decent experience. just consisted of a phone interview followed by a 1 on 1 interview. this was for the cisco choice program. very friendly person. interview wasn t too technical. more like a conversation really. not too bad experience overall ,what group experience have you had in projects    answer question give me some reasons for deadlocka and how you would prevent them   answer question
2013-09-06 15:43:01.71,simple technical questions   mostly networking knowledge and coding debugging skills,write a code that finds a prime number   answer question
2011-09-03 13:37:00.78,cisco recruiter called me that she is trying to fill a position for past several months and she thinks my profile on linkedin is perfect fit. i ask her to send job description. when she did and i reviewed  i said it is not perfect fit. she said  it is match   she suggested me to speak to tech leader. i spoke to tech leader and he did a phone screen as well. then  after a week or so  i went for an in person interview with 4 engineers... for about 4 hrs. then  after another week  there was another in person interview with 2 more engineers  2 directors. then  they made me an offer   negotiation  reference checks etc took another 2 weeks.,how would you design a thread pool in java  why do you need threads  how do you detect stale db connections  can you do code review of this class from my code   interviewer shared code  design for several readers reading from queue and several writers writing into it details on how a web app is developed what happens end to end when user types a url to view books on amazon.com singleton   how to write for delayed instantiation but also thread safety   answer question
2010-08-28 23:33:20.66,initial communications was via email. the hr representatives were quite friendly and prompt. the planning and organization of the interview was quick  simple  and professional. the people were the work quietly type  friendly enough  but not overly outgoing. most worked at their own cubicles. some advice for other interview candidates  be prepared to answer both behavioral and technical questions. i assumed that the first interview would consist only of behavioral questions...and i was wrong. luckily  i managed to do ok on the technical questions. however  if you are rusty on coding principles...such as object oriented design principles  i would freshen up on those. expect to answer coding questions and write a few lines of simple code as well. in addition  you may be asked a few puzzles that force you to think critically. overall  my interview experience was fairly short  less than an hour   and not too stressful.,you have a silver block with 6 marks that divide it into 7 equal parts. how do you make exactly two cuts so that you can pay an employee exactly 1 7 of the block each day he works for a week    1 answer
2010-07-15 16:33:03.92,data strcutures  c and os is the thing that rules for a cisco interview...if you know them you can get through... first round   c second round   os third round ds,diff bet heaps n stacks   answer question
Date, Experience, Questions
2013-07-16 07:00:36.637,the interview requirements are different across different bus  some bus have high threshold on technical details  some bus are more focused on communications and collaboration  and it depends on different managers  some rely on the reference and relations  some rely on your documentation achievement  such as how many patents  basically  that s better to get information before the interview about who will interview you  and who is the hiring manager   and do some homework.,what s the swap chain in d3d rendering   answer question
2011-01-14 23:13:06.0,i got in through university recruitment program. i had 2 rounds one on campus at the school and the other one at the company s head quarters. interview was very long and asked everything from a z there were 8 people in all who interviewed me other than a director and a vp.,binary tree algorithms   answer question operating systems design   answer question
2011-08-04 21:12:42.133,the interview process was pretty normal compared to other companies. nothing strange that would make candidate think they are just trying to trick me or showing off  i got the feeling that they really want to see if the candidate to delivery software  rather than to see if where the candidate s limit is. the manager was very friendly.,describe a project you did.   answer question insert an integer into a sorted linked list    1 answer
2009-06-04 02:35:38.08,no respect for any thing you did for the whole time in your career. they started off with c questions and ended with c questions. no one even cared to see what was on the resume. they just asked the questions that they were familiar with. all the c questions were from the web sites. no creativity there. none of them smiled. none of them looked happy either ,no questions on the technology that i had worked on.   answer question
2011-06-07 17:52:38.683,i got a call asking me to come in and do an interview. the interview was scheduled for the next day. i did the interview and they said they would call me. the next day i got a call to do another interview thinking it was a continuation of the same group but it was from another manager. i did the interview and the next day i was called by hr asking what i wanted for pay and sign on bonus. i was offered a choice both jobs. i chose the position i wanted and received an offer letter the next day.,on the board draw a diagram of a system they were interested in.   1 answer
2012-12-05 05:57:42.647,on campus interview was entirely behavioral  with hardly any technical questions. it was almost too easy to be true. the on site interviews  there were three in total  were hardly different in that they were more interested in selling the company and the location to me instead of asking me any technical questions. there were a couple of brain teasers  but nothing beyond that.,if you have a square room with no roof  and you had four flagpoles you had to plant on the walls so that each flagpole touched two walls  how would you do it    3 answers
2012-08-20 01:19:47.203,initial two phone interviews,some complex data structure questions.  not unexpected  but was fairly complex    answer question
2012-11-06 14:54:22.233,friend refer  phone interview  4 5 people interviews on site  give offer,can you describe how bgp works    answer question
2010-12-20 13:07:28.12,my opinion is limited obviously to the one experience i have had. my first contact was with the recruiter. the recruiter was very friendly and gave me a good overview of what the team did and what the job role was. he sent me the detailed job description which helped me prepare for the interview. it was followed by a 30 minute phone interview. onsite interview soon followed   which was fully technical    c  coding questions and os and networking questions and some design questions    all of above average difficulty level.,delete a node in a linked list.   1 answer
2010-07-10 07:40:12.873,on site visit and interview with hiring manager  as well as  staff in the group. explanation of product technology developing. group discussion answering questions about my previous work experiences and skill sets.,software coding and algorithm questions.   answer question
Date, Experience, Questions
2009-09-07 22:17:14.173,received a phone call after initial hr filtering. had the first phone interview with hr. was invited to the location for a complete interview. the manager had 1 1 with me and showed the working area and explained work requirements. then there were 2 panel group interviews with completely technical questions. i then met a few more people and answered some questions. was offered the position before i reached home.,os questions  c programming  about project worked on   answer question
2015-08-08 07:56:41.207,first round   online test   included more of electronics questions and very few cs and aptitude questions second round   technical interview   included questions about my projects and c programming coding third round   managerial round   included c programming questions and stress interview questions,data structures   1 answer
2015-07-24 19:01:45.183,the recruitment process started with an online test comprising of aptitude  networking and c concepts. then we had 2 rounds of technical interviews mostly on c   c   and data structures. apart from these concepts  questions on rtos and computer networks were also asked. this was followed by an hr round where they were interested in our interests and knowlegde about the profile.,they asked me bruteforcing  big o time complexity  shaker sort vs bubble sort  c memory reprentation  how .exe loads into memory  static variable allocation  ip header. reverse a linked list. and yes the main question .... explain shaping and policying in cisco.   answer question
2015-07-17 06:55:48.483,it started with aptitude test  online  of 60 mins. then 2 technical rounds. and 1 hr roound. they focus on logical thinking  problem solving capability. give hints for some problem. it was great experience for me because i was interviewed by a panel which has experience of 20 years in technical vertical.,create a linked list and then write functions to add and delete nodes from it   answer question
2015-09-14 19:55:04.877,i received a call from a project manager and the phone interview took about an hour  i was asked a few questions about why i choose cisco and then a few other questions about my fourth year project and previous experience  once that is done i was asked to join a conference call and start coding some linked lists,they asked question about algorithms and data structure but all very easy and basic ones. then follows related with the software engineering  and design pattern  they also include some question about the networking. but the most importantly was the question focused on your cv and project experience  how do you solve those problems and why do you choose this.   answer question
2015-08-26 05:57:34.6,the first round was a usual interview telling about yourself the basic information and project experience and the second round is more formal and have two interviewees together and last for about 1 hour and a half. after that just the usual any question for them part and finished.,why cisco   answer question cisco is a company based on collaboration and communication between its employees   how would you fit into cisco s culture    answer question
2015-04-13 20:33:51.05,this was an initial screening interview for the summer internship program. the interview was done via cisco s webex. the hr manager mainly asked questions from my cv cover letter. i passed the interview and went on several more interviews.,1  reverse a linked list 2  two threads synchronisation   answer question
2015-03-29 07:51:51.71,09joined as a fresher 1  written test   c aptitude 2  technical interview   i  c programming  3  technical interview   ii  problem solvings  linux internals  4  technical interview   iii   linux system knowledge  5  hr,explain one of your project   how to deal with free rider in the team  process vs thread.   answer question
2015-07-07 17:57:27.54,i got a email from cisco after 2 weeks to prepare for a phone interview. and the other day  a recruiter ask me for about half hour through the phone,implement one ipc with very limited resources   answer question
2015-06-12 09:11:24.033,interview process was good .hr executives were very friendly. first round was written round . it consisted of 4 sections c programming mailnly linux  process fork etc english aptitude 1 c program 2nd round was f2f technicle lasted for 50 minutes asked basic bit operations   ipc mechanisms  linked list programs  memory allocation etc 3rd round was again f2f asked to implement memcpy 4th round was hr enquired about previous hike  expected salary and personal details etc asked to send salary details asap. but i was never contacted . after sending gentle email also i didn t get any reply.i didnt get rejection mail also. after somedays my friend working there contected and updated me that i was not selected,No Question
Date, Experience, Questions
2015-03-09 22:47:22.077,i have attended off campus that held on 7 march 2015 on main office bangalore. the process was very simple well defined it takes 4 rounds of interview. 1. round was written test appti data strucure  algorithm  networking reasoning c c    it takes 50 question in 60 min. 2. round was technical interview in this interviewer wants to check whether you are comfortable with coding or not.i have given each and every question s answer clearly. and got cleared that round too. some question were asked a. how to traverse tree code preorder traversal recursively and iterative both. b. memory layout in c. c. how to compare two string effectively. o n   d. how to sort an array which is the best techniques that you will select and why. e. how internet works. 3. round based on network only. i have not cleared that round just because of some bloody question like ip header  tcp header  socket  ipv4  ipv6  and some devices related question. some question were asked a.write a program to convert decimal number in to binary. b. how to convert a tree into binary search tree. c. how the internet devices works. d. how wire shark works. e. some question based on const pointer. f. explain how nat works. g. what is ip addressing explain each one in deep. i have answered coding question efficiently but a little bit weak in network. so did not grab this opportunity. 4. simple hr round like weakness  strength  why cisco just like formality.,how to compare two string effectively. o n     answer question
2015-02-25 06:01:36.973,4 rounds of technical. round 1 online questions on c and logical reasoning round 2  programming and display the output. round 3  programming and technical technical based on networking protocols previous project experience answers were not accepted if its common logic. interview took one whole day waiting for so much time between each rounds,write a program of sorted list which should not contain duplicates for given i p of numbers. check whether given list contains loop.palindromes     1 answer
2015-02-10 06:52:26.873,i got a phone interview two days after submitted my cv online. 40 mins all on basic data structures. on site interview lasts 2 hours with three different groups. still on data structures  no logic and creative problems. the working place is not as good as i expected. people are coming late  and looks exhausted even in the morning,inverse a number to binary   answer question double link list   answer question recursion   answer question
2015-03-19 03:38:01.33,1. online test consisting of c  os  electronics  networks etc. 2. f2f interview 3. f2f interview the interviewers were arrogant. i was a chemical engineering graduate. technically i wasn t allowed to sit for their process  but they allowed me to. during interview they didn t even ask me any technical questions  even after i cleared the test. they told me to wait outside even when i knew they were going to reject me. i waited 4 hours for the result i already knew and interviewer suggested.,resume based questions   answer question
2015-01-29 03:40:27.773,there is one written test.it contains questions related to networks  and problem solving questions followed by 3 rounds of interview.2 technical and 1 hr round.in technicaal round they asked questions related to networks and coding.hr round is easy b basic question like why cisco strngths and weakness ,coding question.   answer question
2015-01-05 10:44:40.693,2 rounds only  first round was telephonic and basic c que. like storage classes  multitasking  mutex  semaphore  i cleared the first one  second round was on networks and algorithm like how to identify a number is 2 to the power n. in order 1.,how to find duplicate number in an array in order 1   answer question
2015-07-16 06:10:46.257,the interview was provided through internet. i had the interview with team manager and team lead. after brief presentation of my previous experience i was asked some technical questions. the whole interview took about an hour. i was really surprised to get an offer in half an hour after the interview.,write a function that evaluates a sum of all integers from 1 to 100.   2 answers
2015-09-16 08:22:59.523,telephone interview for a position working remotely. interview was one hour long with three interviewers. the interviewers were immediately confrontational and dismissive of my previous experience  as if they had already knew they were not going to hire me. this was not what i was expecting  because two years earlier i had interviewed with cisco  for a different department  different people   and they had made me a nice offer after only talking with two people.  i did not accept because i took another job. ,the asked a very specific question about jax rs  something about how a certain annotation is used.   1 answer what is the default scope of a spring bean.   1 answer
2015-04-11 13:25:24.99,they invited for in site interview. there a person responsible for technical questions and the manager was also there and was listening to my answers while working with his laptop. lots of technical questions about java and networking. how the internet works. how you can write a linked list and so on.,how to understand a linked list is planar or loop    answer question
2014-11-18 05:52:11.73,onsite interview with 6 senior engineers  2 at a time. onsite for upto 6 hours. questions ranged from networking technology to problem solving with algorithms. interviewers were very pleasant experienced bunch  asked difficult questions but not aggressive.,No Question
Date, Experience, Questions
2014-11-02 01:12:18.833,i applied through college process took one day  1st round was written round consisting of apti and technical and 2nd round was based on your resume and bit coding. difficulty level average.,questions based on computer architecture.   answer question
2014-10-21 10:40:40.527,hr immediately contacted me over the phone  after i send my cv via an internal contact in the company. they asked an on site interview in a week with a technical interview. i met with the local branch managers first for an hour and they asked me general questions about my interests and background.,why youtube uses http for video streaming   instead of udp .   answer question
2014-10-02 16:23:27.67,they have two stages   phone and in person. it is quite smooth. they want to verify all of basic features. they may ask you to write answers of technical questions. in person interview lasts quite long.keep aside 3 4 hours. keep in mind they are trying to select you   not reject you. so as long as you know basic things you should be okay.,spring framework features   answer question
2014-09-10 22:19:02.817,1 phone interview  6 hours of interview onsite decent interview.. focus on c  memory concepts  distributed systems   o.s   algorithms. 1 interview with manager  rest with with tech lead.. took entire day.. flow in from south ca  to north ca  decent experience,questions on operating systems  c  c memory management    answer question
2014-08-22 11:13:08.153,written apti tech   personal interview and a hr interview. interview was a kinda easy one . you just needd to stay calm. your approach to the problem matters a lot   even if you dont give exact answer its k,scheduling in linux   answer question
2014-08-23 09:11:01.583,cisco systems visited our campus. the interview process was fairly straightforward. there was a written test of 1 hour. it had 20 questions from aptitude and 30 questions from technical  c ds basic electronics concepts . then there was a technical round and hr round. the technical round were mainly based on c ds and networking concepts. you need to be clear with basics. and have good communication skills,aptitude was difficult   answer question
2014-08-11 22:18:14.723,firstly written round was dere containg 50 questions.20 ques.of aptitude and 30 technical ques.covering core electronics as well software questions. after this students were shortlisted for the interview. the ques.asked in the interview belonged to data structure and networking mainly. then the hr round was there in which normal puzzles were asked and ques like  why i want to join cisco where i see myself after 10 years etc  were asked and the interviewer told me about the company.,i didn t find any part to be very difficult or unexpected.   answer question
2014-07-30 11:28:49.05,interview for a summer internship with cisco systems  reading. the interview was 4 hours long  first part was writing c code on the whiteboard  namely the point in a polygon algorithm. second question was related to networking   explain what happens on each osi layer when you open up a website. second part   written test  1 hour   the typical tricky questions for software engineering position. last part   general questions and discussion on future plans  etc. interviewers were polite and friendly  good experience.,the point in a polygon algorithm mentioned above.   answer question
2014-07-29 07:07:33.457,aptitude technical test followed by 2 interview rounds. technical round has standard questions on c  few questions from digital electronics  aptitude had a lot of time consuming questions. if you have attended the same company before for another profile  few questions repeat. concepts tested are the same,aptitude questions were heavy on probability  most of them difficult and time consuming   answer question
2014-07-28 08:45:05.167,took a day written test had aptitude   c programming data structures   basic electronics and networking. 2 technical interviews. majority of the questions in both the rounds were based on programming and networking. basic electronics questions were also asked.,print all permutations of your name.   answer question
Date, Experience, Questions
2014-05-01 23:01:35.803,this was for an internship. submitted my resume at a campus career fair and was invited to speak to an engineer for a 1 1. spoke with the engineer about my project and explained what fourier transform is.,explain what fourier transform is and what it does.   answer question
2014-03-09 15:12:33.983,first  there was a written aptitude   technical screening test. it had 50 questions  20 aptitude   logical reasoning questions and 30 technical questions mainly from topics  computer networking  analog and digital communication  digital electronics  data structures  os. then  there were 2 technical interview rounds followed by hr round. in technical round  they asked about project internships and gave coding questions to solve.,17 nodes from a node  how will you make a tree.   answer question
2014-03-06 05:44:18.847,3 rounds 1st   technical mcq contained questions form microprocessors  aptitude  operatng systems  networks  c c   algorithms. 2nd   technical interview 3rd   hr interview,two years ago interview   do not remember now   answer question
2014-02-05 06:24:53.177,there was no technical question. the interview was very simple. there was only one interview. it was a phone interview. i was asked for reference  i provided 2 references and after 2 hours i got the offer. it took more time till get the paper work and sign the offer.,database generic questions   answer question design patterns   answer question background   1 answer
2014-02-01 08:44:39.087,phone interview      online interview       onsite interview,in my interview  it was all about data structures and they check for strength in data structures like linked lists  hash tables and search optimization.   answer question
2015-10-10 07:49:55.75,i was interviewed by the hiring manager. the interview was carried on online and lasted about 30 minutes. the manager was an experienced software engineer that checked mostly the kind of person i was since he was already working with a former university colleague of mine.,cannot disclose   answer question
2014-01-06 07:57:31.32,hiring process is very organised. will have medium numbers of rounds. technical strength is what they check. hr is mere a formality. should be technically strong in the areas they expect for that particular job. type of questions and generosity depends on the interviewer. there can be 2 5 tech rounds and one hr round.,none all questions were avg level   answer question
2014-01-06 18:04:52.01,the process is not a big deal when you have the right experience  cisco systems is a company that knows what is looking for and therefore if the candidate has the right experience the hiring process is simple,No Question
2013-12-18 05:05:33.82,overall  i went through a process of 4 interviews with hr and technical people,No Question
2014-05-07 00:42:23.007,a written test followed by 4 rounds of interviews which included questions from my project  basic programing  puzzles and the last round was a hr round. in hr round they asked mostly about why i want to join cisco etc,No Question
Date, Experience, Questions
2013-10-20 05:57:04.62,campus recruitment,how would you fix a d dos attack    answer question
2013-09-23 10:50:10.03,written round 20 questions apti 30 questions tech 1 tech interview 1 hr,1 dc  multiplexing  1 ccn numerical  1 number representation ds binary trees only  microprocessor dma memory mapped a lot of os questions 1hr   answer question
2013-09-20 10:17:52.653,oncampus recruitment. written round followed by 2 technical and a hr round.,read or write a word in a memory where read  write can be done only in sector wise   answer question
2013-09-09 00:47:23.507,phone interview and then face to face interview,technical round of questions. could be from anywhere from resume   answer question
2013-09-03 18:16:56.877,i was hired from university. the panel visited the campus. there was a presentation about the company followed by a written test having 30 technical and 20 aptitude questions. if shortlisted  2 technical interviews followed by 1 hr interview,the interview questions were around basic networking. since it was an entry level positions  no touch questions were asked.   answer question
2014-02-11 02:43:57.643,it was part of campus recruitment. 1 written test plus 3 set of interviews were conducted. 2 technical plus 1 hr interview. the roles offered included se  it and nc.,some questions relating to my projects and trying to relate with real world scenarios to analyze and code.   answer question
2013-08-27 20:40:15.563,1st round was written round with 30 technical questions from c os algorithms networking and 20 aptitude questions. next was the technical interviews in which they mainly concentrated on operating systems  networking and basic programming skills. there were 3 technical interviews in which they asked about my projects. and at last an hr interview,they asked me about the system call implementations   answer question
2013-08-23 10:05:55.357,campus recruitment first round was aptitude test 20 quant questions and 30 technical questions there were two technical interviews and one hr interview,some questions on linked lists and some puzzles   answer question
2013-08-06 02:40:59.403,campus interview. 1  tech  apti 2. one to three tech interview. it goes easy to difficult. 3. if technical round is cleared  hr round will be there for one or two times. mainly focused on the projects and area of interest. they drive more questions.,how will you implement a floor of a mall where entry and exit are done.   answer question
