Date, Experience, Questions
2011-03-22 14:10:21.66,i applied online and about 3 weeks later received an email requesting a phone interview. the phone interview was basically the manager talking about the position and asking some questions about my background and a few technical questions  this phone interview lasted about 30 minutes. i was immediately invited to do two technical phone interviews with team members  which i did the next day. the first technical phone interview was only about 25 minutes  and i was asked mostly general  although fairly difficult  c   questions. the second technical phone interview was about 1 hour and was almost entirely architecture questions  several of which went quite in depth. about 2 hours later i was invited for an on site interview. about 2 weeks later i went to santa clara for the on site interview. they flew me down on a sunday  the interview was on monday  and i left on tuesday. the interview was about 5 hours. my first 1 1 interview was an hour long with a team member  and he mostly asked about various c   and oop topics. the second 1 1 interview was also an hour and mostly involved me writing code  c and assembly  on paper to solve a few problems. next i had a half hour interview with the manager  who asked a few technical questions  but mostly told me about the benefits. then was a 1 30 hour lunch with the team. after that i had a one hour discussion with a team member  which was fairly casual conversation about the position and team and area  no hard or technical questions . finally i had another half hour interview with the manager and he mostly told me about what they were looking for and i tried to sell myself. i was told t hey would let me know within one week. a week later i got a phone interview from hr offering me the position.,how can you exchange the value of two variables without using a third variable    3 answers when would you want to use a linked list over an array  when wouldn t you want to use a linked list    1 answer in c    what does the virtual keyword actually mean    1 answer
2012-02-11 18:12:12.09,manager of a group found my resume in their website. contacted me to schedule a phone interview.,what are the three pillars of oop    1 answer what is interrupt in os. name types of interrupts   1 answer
2011-11-18 23:44:24.157,they are interested in my background. and i was asked a lot on what i was doing. some coding questions. some are personal relationship questions. the intervew process took almost a full day.,what is your most excited experience in your formal job    answer question
2011-03-28 21:39:50.193,one phone screen and an onsite interview. had 6 rounds of 1 1 interviews and a lunch.,volatile keyword   1 answer static keyword   2 answers
2011-02-24 17:50:44.447,applied online  got a phone interview   then was informed i dint fit their requirement. he asked me questions related to software  hardware  operating system  and some puzzles. i thought i did very well but looks like he wasnt impressed enough.,what is dma  why dma    2 answers
2012-10-24 20:33:48.393,the hiring process was straight forward with a phone interview with questions pertaining directly to the job profile. it was technical but not too difficult with an onus on getting the right person for the job. then was called for on site interview where the members from the team directly interviewed me. some of the interviews were tougher and some were just management related. later learned that the tougher interviewers did not expect me to answer everything correctly. they just wanted to know how we approach the problem and use their hints to arrive at the solution,something related to instruction pointer and how to get to it through stack trace and stack pointers   answer question
2014-02-19 17:41:30.227,i was called after leaving my resume with them at a job fair. never thought of intel as a software company  but they sought me out and after a frank phone call with my future boss  was given a plane ticket to visit in person. loved the area and they focused on my general knowledge and personality on a series of 1 1 interviews  very low key and comfortable. was given an offer a few days after.,most difficult problem you have encountered and how you worked to overcome it  also  when have you done this in a group setting    2 answers
2015-06-26 11:35:27.847,i only had on site interview with intel. most of the questions revolved around my previous work as postdoctoral researcher and my research in school. the interview lasted from 10am   5pm including lunch interview. i met with with 7 8 interviewers  but most of them were from single team. lunch was with the manager and the program manager. it was a pleasant experience overall. towards the end of the day the program manager encouraged me to stay over the weekend in oregon to look around and enjoy the place.,os fundamentals  memory consistency models  multithreading  caching.   answer question
Date, Experience, Questions
2015-10-27 04:26:17.443,it was a very positive experience. the interviewers were familiar with my resume. they asked me to talk about some of my prior projects. there were some simple clarifying questions about my role. they told me about their work and asked in some cases how would i do certain things at a high level. their was one unpleasant interviewer from a different group who was basically accusing me of lying on my resume. i politely stood my ground and i assumed correctly that probably people don not take his opinion seriously.,describe my prior projects mostly and probing some details.   answer question
2010-12-18 12:52:01.54,we set up a time that was convenient to me  he started off with the technical interview which took about 45 minutes. then he explained about the position in more detail. allowed for some time for me to ask questions about the job. overall he was very nice and gave me the time to think over the questions. the only thing that bothered me was that there long silent pauses on his side after i answered a question  i guess it s there to make you doubt your answers.,what is 23 in hex    3 answers what is 4 and  bit wise  5    1 answer name all the video connections from a computer to a display device   2 answers what is little endian and big endian    10 answers what is a hash table    1 answer
2011-01-06 08:40:39.3,flew out to site and spent a day interviewing. had four 1 hour interviews. the people were very nice. the interviews were difficult simply because there was so much time spent on interviews and was exhausting. additionally there was lunch with the interviewees which i treated like a 5th interview.,all questions are addressed to technical  they also ask you something which they want to know   answer question
2014-10-22 22:52:41.977,phone interview  then onsite interview  onsite interview  i was introduced to a conference room  and people from different site   local  and other locations  will call in to interview.,what did you learn from college    answer question
2010-11-17 23:24:27.667,go in the office and talk to the hiring manager and one of the engineer at the begining. afterthat  they took me out for a lunch. i rest for one hr. and then have interview for extra 3 ppl.,no unexpected or difficult questions   answer question
2014-12-11 14:29:05.637,1 phone screen 6hrs onsite interview. most of the questions were operating systems based  resume based.this is was for a system software engineer position. the interviewers were not very well prepared for the interview given their work schedule.,i wasn t asked one.   2 answers
2010-12-26 12:37:09.777,basic os compiler  computer architecture c pointers memory management synchronisation resume  c   oop concepts.onsite was for nearly 5 hours.but most of the interviewers were friendly. the manager called up the very next day   told me about the offer. manager seems to be friendly.most of my team mates are from top schools and with good profile.,there wasn t any difficult questions.   answer question
2014-07-10 06:14:51.423,the interview process is somewhat of a joke. compared to google microsoft etc. it is incredibly easy. i had zero programming questions though talking with coworkers this is not the norm. some of my coworkers got questions such as implement fibonacci. most interested in asking questions about drivers os primitives  semaphores  threading  etc. ,describe the different phases of a software project and what activities take place within them.   answer question
2010-11-08 09:22:35.863,two phone interviews followed by being flown in for a day s worth of interviews on campus. people were dressed extremely casually and seemed pretty laid back. most questions were relevant to the materials on my resume  but some were very odd and slightly confusing. the first phone interview was very basic stuff. they wanted to know what types of projects i ve worked on for the most part. the second one was more technical and had a lot of process based questions as well as generic software engineering methodology questions. the on site interviews took up an entire day. they were hitting all the major points on my resume.,as an inexperienced worker  how could you lead other software developers.   answer question
2010-08-11 11:44:17.497,a phone interview with the manager. site interview with the team members. they asked me to give a presentation about my phd work.,No Question
Date, Experience, Questions
2010-06-13 18:14:54.013,contacted by manager  which reviews selected applications given from hr  new grad . not sure if this is  typical  but here was the process. 1st interview  teammanager director    behavioral questions  background  team work  qualifications  non technical     personality. 2nd interview  team lead    extensive background picking  projects  people    situations . 3rd interview  engineer    skills assessment  basic to intermediate language specific questions   be sure to know the languages you claim  at the least  know the basics  i.e. strengths  etc . 4th interview  senior team lead    literally went through everything on the resume  asking questions. also asked technical questions in relation to areas you claim you know. gave background of the team  problems they face. 5th interview  teammanager director    determine goals  and interest in continuing position. no on site interview occurred  i m out of state   but the phone interview process was very exhaustive. personally  i loved the interview process and if you find yourself struggling  you shouldn t be applying  yet  in that area. hr didn t get  in the way . friendly  and did a decent job of listening to concerns and following the schedule.,if you claim to know c    they ll ask  how well do you know c    . from there  they ll ask questions regarding that skill level  what s a vtable  etc     1 answer
2010-09-22 13:22:18.313,posted resume on intel website through employee referral and got an e mail requesting phone interview. the phone interview was not too technical. a week later they had me fly down to intel site for face to face interview. it consisted of an hour long face to face interview with 6 people each. they ranged from junior engineers to senior engineers to engineering managers. overall the interview was mostly technical  related to programming  os  etc. and also about my master s thesis. if you are ever interviewed at intel  az  make sure you thoroughly prepare for technical interview as that s what counts in the end. prepare for questions related to personality and analytical quiz. overall  environment was reasonably disciplined and stress free.,explain how to counter priority inversion.   1 answer
2010-01-11 11:34:06.367,initially i got a call from an hr intel and she asked me to apply for a position online and i did. i was then contacted from an intel hiring manager and he told me that his team would be conducting phone interviews that very same day. i got interviewed from interviewer1  1hour  and then the very next hour by interviewer2. the hiring manager called me the next day and told me that two other team members would like to interview me. so again i had 2 interviews  1hour each  on that day. later this day the manager called me and told me that he wants me to come onsite for an interview and i went there and intel paid for all costs. i had 4 hour of interviews in 1 hour slots. i did also have lunch with the manager. it was all good. but after the onsite round  intel haven t got back to me. i did call my manager and he said that he will inform me when the process is done. thankfully the manager has been accommodating.,how will you debug a memory leak    answer question
2013-03-20 08:49:39.103,contacted for phone interview  had to answer specific questions about previous experience,i had an unexcepected c question regarding stack sorting   answer question
2013-12-19 16:30:15.44,applied online  phone call from hiring manager  behavioral interview   phone call from 5 developers  technical interviews   easier than software company interviews  questions involving knowledge of ood oop  and specifics about c  .net and java  knew more about programming than the interviewers themselves  taught them all a thing or three,what is a delegate  very tough. what is abstract class  again  very tough. how to encapsulate variables  please.   answer question
2013-08-27 19:26:03.927,it really depends on the team you interview with. generally we hire folks as contractors and then if they work out we try to bring them on as full time. a phone interview to screen and then an in person interview if things go well.,logic puzzles are common.   answer question
2010-05-11 21:46:00.76,after initial pre screen and phone interview  flew me to campus for on site interview. meet with 4 people in total and have lunch with one of the interviewers. met with a manager and was asked some behavioral and basic concept questions. the 2 technical people who asked bitwise arithmetic and c c   oriented questions. the final 1 1 interview focused on architecture design.,determine if there is a cycle in a linked list   1 answer implement multiplication using only bitwise operators   answer question
2010-08-10 16:29:28.263,it was difficult. many smart people at intel. it was geared through computer architecture  c c    algorithm and data structure. manger asked some puzzle question too.,asked about the projects in school. linked list and tree questions.   answer question
2010-07-13 15:29:57.57,each intervewer brings in his test of the day  iq test   programming stuff . this was ok. i missed one question regarding mutex stuff. i aced all iq type questions and system architectural stuff. i have never been turnd down on a job posisiton  but worst thing is intel did nt even bother to contact you about the results. i would never work for company that lacks such basic etiquett.,given  define a 2   3  define b 2 printf   d   a   b  what does this print    3 answers
2010-12-11 19:22:25.403,hr scheduled interview. phone interview technical. after two called for personal interview. one personal interview   one behavioural interview. result was known after 2 weeks .. hr called offered . negotiated no use  accepted the offer,design patterns   answer question coding xpath queires   answer question
Date, Experience, Questions
2009-04-27 22:01:25.687,interview process consisted of 2 phone interviews  about 1 month apart . then about 5 1 1 interviews on site  in a single day. mostly technical interviews. the phone interviews were a little harder than the 1 1s. overall i felt over qualified for the job. also the job description was never very clear.,what does awt stands for    1 answer
2009-03-25 13:45:07.99,easy breezy lemon squeezey if you know your domain like the back of your hand. interviewers at intel mostly look for strong background in the area of your degree  ability to communicate and work with people.,describe your strengths   1 answer
2015-09-11 13:41:12.397,1. you set a date with hr by phone 2. several guys drilling with technical questions for about 1 2 hours   all as usual 3. non technical 1 1 with department boss. 4. offer negotiation with hr.,basic computer architecture   1 answer reverse string in ansi c  on paper    answer question
2015-07-05 08:22:34.49,i applied through university. they shortlisted the candidates for a telephonic interview based on the resume. i got call from hiring manager for interview   there were total of 3 interviews all telephonic by different people from different location.,interview questions were about the basics of operating systems  computer organization.   answer question
2015-07-30 02:44:42.083,i had to describe in details one of my recent projects. also i had to answer 2 technical questions. at the beginning of the interview i was explained about the company and the position. overall thay were really nice.,1. copy a single linked list  where each node has a pointer to the next node and another pointer to an arbitrary node from that list. 2. describe the advantages and disadvantages of a new way to represent bits of an integer.   1 answer
2015-06-17 02:23:55.85,there were two interviewers  who introduced the department  told me about what they do in the department and what my role would be. it was the first interview out of two  if i passed the first. then i was asked to tell about myself  about projects i did in university and asked some technical questions about things i mentioned. then i was given a few programming assignments.,what is virtualization  why is it needed    answer question given an array of n bytes  how would you implement an malloc free  how would you make it more efficient    answer question what difficulty did you encounter while working on a project  how did you overcome it    answer question how did you manage to work in a team on a project   a team of 4 students    answer question what is virtual memory    answer question
2015-05-06 13:01:49.323,1st round with phone interview. it took over one week to get response. they asked me some technical question which beyond my expectations. little difficult for me. and also the interviewers have heavy accent  and i begged for repeating several times.......,i dont t quite remember. they asked about the coding method   answer question
2015-05-30 02:37:37.803,1. introduction of intel   ssg department and each team in the department 2. speak about myself   projects i did. 3. technical questions. 4. asked if i have any preferable team in the department,implement the function  const char   strpbrk   const char   str1  const char   str2    and describe space   speed complexity   answer question
2015-02-25 12:29:18.477,it was really stressful. i was facing two engineers who asked questions about personal life decisions such as why i hadn t left the country for good and so on. one of them even insisted on me answering the question on why i d applied  and the answer  for job experience  couldn t satisfy him  although it was completely true for me. he even proceeded to calling me a  typist  for wanting to be a programmer. they referred to me with kind of a derogatory term mildly translated as  young lady  and were unhelpful at best. after all the struggle they gave me a number of technical questions. the whole process took more than four hours.,reverse the linked list   answer question
2015-02-02 13:43:00.75,reverse link list write code to remove alternate duplicate characters  case insensitive  from a string in place. for eg.  today is the day      today ishe  . also give test cases.,identifying the number of occurrences of each palindrome in a file   1 answer
Date, Experience, Questions
2015-04-18 09:49:49.413,i apply for software engineer. they ask for c    ia32 and linux bash. the questions weren t very difficult but the general attitude of staff is like in big corporations. they are very cold.,about inheritance  difference between 32 architecture an 64 architecture   answer question
2015-02-24 17:01:49.433,individual interview without any other applicants. fluent conversation about background  motivation and  what u can say about it  . and exam questions  obviously. almost every aspect depending to programming was figured out by interviewer. there are no conclusion in the end of interview process  only next step  homework. it seems to me that it was usual interview ,motivaton and foundamental algorithm and data structure knowlage questions. also question to understand and optimaze shit structured code.   answer question
2015-08-10 22:06:30.113,the interview include a test and two interviewers. they ask all technical questions  javascript  python  c  c    and algorithm. the whole interview was fine  but i have not prepare it at all. know nothing about the company  just applyed through the software.,what is binary tree    answer question
2014-12-05 03:05:32.73,i applied trough the web  had first interview and they never notified me if i passed or not. in the beginning they ask me to introduce myself. there were two workers interviewing me and they asked me questions about my last project. they asked how could i improve it. finally they described me the job.,asked me about my last project and wanted to hear the exact analyzing of it.   answer question
2014-12-02 09:37:13.43,i got a contact at a university fair asking if they were looking for graduated applicants  they did. they asked me to apply online to all the vacants i found interesting  and also to send my resume to this contact via e mail. after two weeks with no response  i resent the e mail and they called me that day. i interviewed with 3 people   30min each. several theory questions about computer architecture and oop. a week or two later  they invited me for an on site interview which lasted  3h. they sent a list of topics to get prepared for the interview. questions  topics were the same  and then short behavioral interview about teamwork experience.,do you know how virtual machines work    answer question
2014-11-10 05:03:44.81,i take part in the onsite interview. there are four rounds. interviewers include  two software engineers  manager and director. most technical questions are fair  covering work experience and algorithm. algorithm questions are in average difficulty. besides  they also ask some behavioral questions  for example  teamwork  cooperation  leadership  etc. they re also interested in why you choose this company and how you will demonstrate you will be competent for the position.,one algorithm i still remember is a shortest path question for horse to jumps from one point to another point in chess panel.   1 answer
2015-05-18 12:04:22.21,applying online in the company website. afterwards you get an email with a video about the job. you need to answer if it interests you. aventually you get to an interview with 2 team leaders  about 2 hours.,write a function in c that gets an expression containing all kinds of brackets                           and it decides if the expression is legal or not  for every kind  there are 2 and in the right order    1 answer
2015-10-22 12:04:15.373,at the very beginning we had a phone screen and i was asked about what i d done in the past  then some question about javascript and java. after that i got the chance for onsite interview  during which he asked me something about apache spark and apache storm  then some compiler questions and sort algorithms.,how does compiler work    1 answer
2014-10-06 03:29:01.43,only one technical interview mixed up with hr. i applied for software engineer and had one algorithm question  how to sort an array  algorithm of my choice   one more mathematical to see how you solve problems. there were two guys  i think both of them engineers. they were very polite although one of them got annoyed when i said i don t know how to find angle in triangle and started to kick ball around the room which made me feel very uncomfortable and more nervous.,you have billiard pool  you know position of black  white ball and a hole. make a program to calculate where on the edge white ball must hit so black ball get in a hole.   1 answer
2014-09-30 07:13:20.097,registered via web site  filled cv form followed by step by step instructions. after 2 or 3 weeks  i was invited for an on site interview. the interview took 3 4 hours including algorithms  data structures and computer architecture quiz. interviewers kindly give some tips when i was stuck.,assume that there s a device which continuously receives data stream from serial port. make this device to keep median value from the  infinite  data stream.   1 answer
Date, Experience, Questions
2014-02-27 03:32:22.39,i have gone through intel india interview process during placements in our college. there was cpi based shortlisting then 4 rounds of interviews were to be done. the first round of interview was based on c   c java basics and other coding questions with some questions on project i have done. the next round was again a technical round in which they asked me solve puzzle  do some coding problems and some detailed discussion on research projects. the third round was more of a behavioral round in which we were given situations and we need to respond with what we would do in that situation. all others went through one more round  but i was taken 3 rounds and sent back. i was thinking that  they rejected me  finally when results were declared  i was selected   ,coding some puzzles and behavioral round was unexpected   answer question
2014-01-17 06:43:34.29,4 5 rounds of interviews..,pretty tricky interview questions.   answer question
2013-06-03 11:47:17.667,campus interview.,basic concepts in digital communications   answer question
2015-03-31 16:33:58.387,two interviews   at ssg   it includes half of hour speaking about project i did in the university   after that technical questions which includes data structures   and operating systems questions   the questions was   1  given an array with positive and negative numbers  give the maximum range sum of it .2  romanic numbers to convert them to our numbers. 3  to implement lru   using hash table with pointers to a list .,1  given an array with positive and negative numbers  give the maximum range sum of it .2  romanic numbers to convert them to our numbers. 3  to implement lru   using hash table with pointers to a list .   answer question
2013-04-21 10:12:38.69,got an onsite interview  was asked to implement a hash table that has a buffer of size 1000 with fifo behavior  kind of like cyclic buffer .,implement a hash table that has a buffer of size 1000 with fifo behavior  kind of like cyclic buffer .   answer question
2014-01-07 20:54:21.78,2 rounds of phone screens  followed by onsite.,lots of compiler related questions  including optimization of unrolling  x86 addressing modes.   1 answer
2013-03-07 22:33:15.533,2 technical interviews. the first with developers  the second with 1st or 2nd level managers. the first interview is really more technical and less sw engineer ish. the 2nd one usually focuses more on your engineering skills.,given a connected list of elements  one directional   reverse it.   2 answers
2013-01-19 03:57:02.437,hiring process started with an employee referral. i was then shortlisted with a telephonic interview. after that i was called for technical interviews. there were 3 4 rounds of technical interviews  where i was asked general programming questions. i was then sent for personal skills interviews  where i was asked about general team dynamics questions.,how would you react when you have a conflict with a senior member in the team and you know that you are right    1 answer
2013-01-10 21:52:24.04,phone call from the manager  then all technical rounds in a single day   back to back  . management rounds thereafter.,three were no difficult and unexpected question. the only problem was to describe one hugesystem from my previous work  including table representtaion   answer question
2013-09-16 09:31:45.6,the interview was with my future group  team leader  pm and programmer i ve been asked to describe my previous project and some easy  student  question,No Question
Date, Experience, Questions
2012-12-13 07:03:27.243,on line application and two interview to become a software engineer student. then two more interviews after 2 years to become a software engineer.,nothing very difficult was asked.   answer question
2013-01-12 03:57:26.347,the longest interview i have attended till date. most of the questions were from my resume about past projects and a couple of basic question about linked lists  insert  delete . hypothetical questions like what technology would you use if you have to count the occurrence of all the words from wikipedia within a day. a question on what kind of interaction would you have if you want to recommend products to a user the interview was unusual in the manner it was conducted. the entire time about 3 4 hours was about the resume content.,a question on what kind of interaction would you have with a user if you want to recommend products.   1 answer
2012-11-28 05:27:35.287,freshers are hired through selected campuses only. there is a written round  where people are shortlisted. then  the interview is conducted. usually the business groups conduct interviews as per their needs. if they are looking for a technology for their project and you have some experience on it  its a great bonus for you.,some questions on linked lists etc   1 answer
2012-11-26 08:27:13.807,very strict  too many personalities conflict between management,how to invent something they wanted   1 answer
2012-09-30 01:08:54.7,only one round of telephonic happened. answered all questions other than a puzzle. interviewer was also quite generous. but later no call came from them. still dont have any clue about what happened in the process. only one point i suspect is being in completely linux domain  the interviewer rejected me on the basis that he wanted guys for windows platform. but at least i was expecting some kind of rejection mail.,all were on driver  os concepts puzzles. c concepts. telephonic round itself was like face to face round. still got rejected.   1 answer
2013-11-16 16:49:42.413,two on site interviews for about 2 hours each which contains technical and behavior questions,some questions with linked list and graph algorithems   answer question
2015-10-14 10:17:20.09,intel came to our college for on campus recruitment. i got selected for interview on the basis of my resume. i had 2 rounds of technical interviews followed by one round of puzzle round and one hr interview. interview process was very professional.,how to delete duplicates from a linked list  how to add two numbers represented in binary form as strings    answer question
2012-06-19 23:48:20.157,i had a good experience  the company conducted 3 rounds  iq test  skills test and personal interview,technical questions   answer question technical questions   answer question
2014-05-26 01:58:44.647,it was only one interview on site  which i d scheduled with manager  on phone  the week before. during the interview  there were three people asking question  most of them were really easy and required only basic c   and coding skills  types of casts  heap vs stack  constructors  virtual functions  etc. . atmosphere was quite friendly. be prepared to express your salary expectations  i would recommend to aim high as the salary is up to manager most of the time .,not really difficult  but  what are disadvantages of using templates in c    was a bit surprising.   answer question
2011-09-11 02:39:42.13,my application process began with a few managers coming to my university to give a presentation about the company. i left my resume with them and a week later i got an email that they would like to conduct a phone interview with me. the entire process consisted of a phone interview  progamming assignment  and finally an in person interview. phone interview  my reviewer called me up and gave me a variety of questions ranging from standard software topics like data structures  hardware topics  like how an interrupt works  and standard cs math like converting to hex etc.. programming assignment after i completed the interview  i got a call back from another manager  with a relatively simple programming assignment that i was to complete by the next day. the assignment should only take a couple hours at most. in person  finally  a couple weeks later i was flown out to the company where i had 4 1 hour interviews  with a lunch break half way through. the interviews each had a specific theme  software  hardware  testing and design  and behavioral. none of the tests were particularly challenging  but as always  they are much harder on the spot. most of the tester s made an effort to not react to any of the answers given during the interview  so it s hard to tell how successful you were until its over. the facilities were very nice  aside from workstations being small cubicles. during lunch while talking with the managers  i got the sense that there was a genuinely good work culture at the company  and that intel was a very family friendly company  despite some of the criticism i had heard about on other websites.,what process does a computer go through to register a keyboard key being pressed   answer question
Date, Experience, Questions
2011-08-08 16:48:27.98,it consisted of 3 phone interviews and about 30 e mail exchanges. there was a puzzle like vague question  other than they were basic questions.,what is polymorphism  and some perl specific questions   answer question
2011-04-03 16:00:36.653,got a phone interview notice but i have not take it yet. i will update interview information after i took this interview.,tell me about your project   answer question
2014-09-16 12:01:18.807,initial phone call followed by f2f interview. formal questions on programming and about the gsm domain knowledge also oops concept.after a week got a call and got the offer. accepted offer.,gsm basics.   1 answer
2012-07-15 22:27:53.483,2 interviews by,design a system of communication on a single medium between remote nodes  so as to guarantee that if any of the nodes needs to transmit an sos message it will control the medium in the shortest possible time.   1 answer
2013-03-18 15:35:49.223,initial communication by email  had to fill a lot of forms. then i was call by a representative to schedule an interview with three technical leaders. the interview were face to face in spanish. after 15 days i got an offer.,there was not a difficult technical question or bussiness related question.   answer question
2011-01-12 15:24:55.283,phone interview by the team member about computer architecture and basic c questions got result in a week from the hiring manager  went for an onsite interview. onsite interview was mainly c    polymorphism  inheritance  abstract  and comp architecture cache  address translations  questions  and few puzzles. 2 rounds of non technical interview  4 round of technical interview.,what is the most difficult project that you have completed till now    answer question did you have any conflict at work    answer question
2014-10-31 07:08:06.23,was a personal referral. i had a 1 1 with hiring manager in a coffee shop to see if there s a match. later was invited to 2 hours of technical interview with 4 senior engineers and managers. usually interviews are as follows  1 2 hour technical interview with 2 software engineers 1 2 hours technical interview with hiring manager and senior engineers,not trying to surprise  deep diving into the interviewed problem domains   1 answer
2013-03-21 10:21:47.517,has been asked for software language competency  just basically one round interview to get the job. permanent jobs only available to fresh  graduate trainee depends on the availability of headcount. try to impress the interviewer with projects done  methodologies and ideas.,how would you handle conflict    1 answer
2014-08-04 10:49:38.533,the hr from the company contacted me over email and fixed the date for the telephonic interview. later once i got selected  there was a site interview too once you get confirmed  hr will come and give you the grade level and salary details,should expect all difficult technical questions in my field sql  there was a question regarding scd   slowly changing dimension   answer question
2010-07-14 21:46:52.253,i did very well in the phone interview  i was provided an onsite interview. however in the end  i found out that intel doesn t sponsor h1 visa  and because i didn t have work permit in the us  i can t work for intel. the phone interview was cordial and pleasant. most were behavior questions  it s an entry level position  therefore not much technical experience was needed.,tell me about yourself.   answer question what do you know about the job    answer question
Date, Experience, Questions
2011-12-20 19:57:03.9,very professional  good questions,why are you leaving your position   answer question can you tell me your experience with this system   answer question
2012-08-24 09:30:36.273,first interview  interviewed by two engineers. handed me a piece of paper with some c code and asked me to find the bugs in the code. found stack overflow and heap overflow. asked several programming questions and also questions on operating systems  interrupts handling in the os .,describe what happens in the os when a device triggers an interrupt.   answer question
2010-07-09 08:34:38.517,applied for student position  firmware . set up an interview on site   first interview consisted of 2 parts  part 1  tell me about yourself   describe a project   etc. part 2  programming questions after a day received a phone call   wanted to set a second interview. the second interview is the same as the first. in both interviews there are 2 guys   and you need to code on paper.,fibonacci sequence  recursive and iterative   2 answers reverse a byte   1 answer reverse a string   1 answer os stuff and networking  threads   create a dead lock   for example with 2 processes and 2 resources   how to avoid a dead lock   describe the osi model and explain how it resembles the post office. i.e. sending a letter and explaining how the layers resemble this process    answer question
2012-12-25 04:05:07.26,no proper communication. offered very late,technical   answer question
2013-03-28 12:41:53.697,excellent interview  the interviewers had good knowledge of the subject areas. they were polite and to the point  encouraging and even light hearted which helped reduce the tension in the interview,it was a puzzle asked for analytical reasoning test   answer question
2010-09-14 13:16:19.563,got a phone call then arrived to the campus and being interviewed by two engineers,implement bubble sort   1 answer find the largest subsequance in an array   answer question
2013-05-16 02:35:44.73,two frontal technical interviews   job ofer,convert roman number to decimal   answer question
2010-04-10 13:04:32.86,in the first interview i was sitting in front of two people  after the usual background question about my cv  both asked me two technical question about the c language  to solve by pencil and paper . then i had another interview by other two people  they didn t ask me any technical question  rather they asked me  personality  related questions.,what would you do if your manager told you to do something you don t agree with    1 answer
2010-09-26 02:55:25.37,there are 6 rounds of 1 1 interview. the interviewers were engineers the several teams. each 1 1 interview lasts 30   60 minutes. basically focus on technical questions.,design the game russian square   answer question code to exchange two integer   1 answer
2009-07-29 19:23:05.06,1 on 1 interview process. was quite okay. look out for all round skills. general dbms qns  oops qns  .net technologies etc were quizzed on. dbms qns  oops qns  .net technologies etc were quizzed on. some sql queries also.then an hr round. be truthful wid answers. why do u wanna work in intel  etc...,some simple puzzles. what are the total number of lines written by you in c c    what is the most complicated valuable program written in c c      1 answer
Date, Experience, Questions
2010-03-12 10:05:42.523,the interview process is very effectively. the skill test covered the cs and ee knowledge. the cs part is relatively easy and not covered the newest cs skills. the atomosphere is esay and kind. the interviewers are all kind. the skill test lasts for about 2 hour. and they also will discuss the problems in the test.,the questions about ee knowledge.   answer question
