Date, Experience, Questions
2014-10-31 07:42:41.99,i was called on site for the group interview. there were 11 other fresh grads along with me for the interview. there was a short campus tour. followed by that  they had a company presentation. and then divided us into groups of 3 to solve a real problem. its not really a team effort  since everyone is just competing. overall  i thought it was stressful and the people were quite arrogant. i would definitely not want to work there.,algorithms   answer question
2014-10-02 20:14:50.85,i was recruited via linkedin and invited to two rounds of phone interviews before being invited to an onsite interview in seattle. because i have signed a non disclosure agreement so i can reveal the actual question. however  both phone interviews last about 90 min each and both have about 30 min to cover your background and career interest  about 10 min for my questions and the rest are technical questions. technical questions aren t terribly difficult but you do have to brush up your college data structure. the real tricky part is you need to log in to an online whiteboard or you to demonstrate your coding solution. the whiteboard actually has a simplified ide that can compile most of the common programming language. the interviewer from my second phone interview doesn t care too much about the actual compilation but the one from the first is a bit more particular on that. so if you are expecting just pseudo coding you might be surprised. regarding the on site interview there are about five different sessions  each last about 50 minutes. all except one are one on one  the other have two interviewer. the questions can be divided into three categories 1  projects you have done before 2  behavioral questions and 3  technical questions. for category 1  they might concentrated on a certain project in your resume when going over your previous experience  so picking the right experience to prepare for interviewed will certainly help. there are plenty example online for category 2. for the technical questions  they are more or less the same as the phone interview  except you only need to do pseudo code. they are mildly challenging and it shouldn t be overly difficult as long as you are reasonably apt at problem solving. the part i dislike the most is one of the interview session is done over lunch  so the interviewer will take me out to lunch and at the same time asking me questions. the amazon facility in seattle are right in downtown so my interviewer are juggling between finding the restaurant in the middle of the city  deciding what to eat and interviewing me at the same time. even worse is a hobo came up to us on the street asking for a quarter for cup of coffee or something like that. so a lot of time the interviewer seemed to be lost in all these and i didn t feel like what i said had actually got through to him at time. contrary to other s experience  all my interviewers do give me sufficient time to ask questions and i don t feel i was being rushed. however  it doesn t seem like they have a particular position in mind for me to fill  rather they are trying to see if i can be fit into any of their need  so i don t really have a clear idea what position i am actually apply for and thus it is hard to ask sensible questions also they are very responsive throughout the entire interviewing process  most of the time they will get back to me within one day or two between each round.,required to write compile able code during phone interview  being interviewed over lunch   1 answer
Date, Experience, Questions
2014-07-24 08:26:06.043,2 phone interviews. hired based off of 30 mins of talk time and a resume you gave them. not a ton of time to show off  but it was enough. you ll be asked some personality questions and a coding question or two. two people each with their own set of questions.,expect different coding questions. get one of those  how to crack the technical interview  if you re concerned. for an intern position the questions will be pretty light  but that will depend on your interviewer. look up the 14 amazon leadership principals and be ready to explain how you applied each one in the past   they ll ask you about one or two but you won t know which one. you might get a design question   design an alarm clock. don t try to just do it on the fly. they re testing you to see if you get more specifications before trying to design a product.   answer question
2014-08-03 08:28:31.757,apply online one day and got a feed back in less than 24 hours. the recuriter sent an email with instructions on the position  tips to perpare you for the test  and the link to take the test. had to take a 60 minute test before continuing. the test contains some logical questions and especially heavy on data structures.,hardest question was the first one. it asks you to write a program that will allow the user to create lines  rectangles  circles  text  etc. and allow them to manipulate them independently  move them  resize them  etc.  design an object model for this application.  how would you model the representation of the document in an object oriented language  what classes would you define  what methods would you have  what would your api look like     answer question the second question ask you to code the following about facebook  direct friends of m are level 1 friends. friends of friends are level 2 friends.....and so on print level 1 friends first. then print level 2 friends....and so on   answer question the third and final question was the follow  write an efficient function that returns the n th fibonacci number  there are many ways to solve this problem. please write the most efficient method possible . each fibonacci number is the sum of the last two. the first 10 are  1  1  2  3  5  8  13  21  34  55   1 answer
2014-07-11 21:40:56.537,2 phone interview  1 on campus. phone interview are about 40 minutes each. after that i had a one to one on campus interview which takes 40 minutes as well. phone interviews are pretty easy  went over my resume and asked a few technical questions.,not very hard  typical programming questions about data structures  like hash tables.   answer question
2014-08-08 16:30:36.723,i was contacted by a recruiter via email to interview for a sde position during a hiring event in boston. i had an initial phone call with the recruiter  who put me in touch with a scheduler. the scheduler set me up for a phone interview  which was a live coding interview.   phone interview   there were a few questions about my resume  the one they had was four years out of date   but the majority of this interview was technical. the questions were pretty basic and focused on general algorithmic knowledge. i only remember the last task  which involved fibonacci sequence generation. there were several steps after this that involved optimizing the solution. once finished  the interviewer gave me a chance to ask questions about amazon. shortly after the phone interview  i was contacted by the team recruiter who informed me that they d like me to come in for an on site interview. i made a point to discuss my resume being four years out of date  but was told this would not be a problem. i was given a list of times and asked to pick a handful that worked best for me. once that was taken care of  i was given a rundown of the position  salary range  relocation package  benefits  etc.  onsite interview specifics were explained to me and the onsite was set to take place a couple weeks later.   onsite interview   a schedule was given to me a few days before the onsite interview that outlined who i d be interviewing with  name and title   and at what time. the format was 4 interviews at 45 minutes each  all in the same room  all technical in nature. i arrived early  and waited in the lobby for an interviewer to come meet me and take me to the interview room. once other candidates arrived  there weren t enough chairs for everyone in the lobby  so the receptionist had to run and get some office chairs from somewhere else in the building. after waiting for a short period  maybe 20 or so minutes   my first interviewer met me in the lobby  got me a visitor badge  and we headed over to the interview room. i won t get specific about the questions from the onsite interview  nda  more on that later   but i will say that they follow a basic template. first few questions are scripted behavioral questions  everything else is technical. i was required to write code for every interview  even those with managers.  all of the interviewers were explicitly  not  strict regarding syntax  with the exception of the bar raiser. i was also asked architectural and design questions. i got along well with everyone but the bar raiser  who succeeded in ruffling my feathers a bit. all of the interviews were completed with enough time for me to ask the interviewer questions except for the bar raiser  whose interview i didn t wrap up in time. every interviewer had my outdated resume and asked me about my experience listed. this meant i had to update each about the last 4 years of my professional life  which contained directly relevant experience.  after the final interview  i was escorted to the elevators after being told multiple times that i d hear back from someone within 3 days. overall  the campus felt very sterile and almost prison like. what i did see of the office was bland and unappealing  no art on the walls  nothing distinguishing peoples  desks  nothing to suggest that people even work there.  i was only ever offered water  and was at no point allowed to go anywhere without a direct escort. throughout the interviews i did not leave the room  but was asked in between interviews if i needed to use the restroom. i was required to sign an nda to complete the interview process  but at no point was told what it was i d actually be working on  despite me directly asking. i was told that even other teams within the company weren t privy to what was going on. as mentioned earlier  i was told that i d receive either an offer or rejection within 3 days. about a week passed  so i reached out to the recruiters to ask for an update. no response. it wasn t until almost a month after the onsite that i was sent a rejection. the email was pretty off putting because it was suggested that maybe a support or systems engineering position would be a better fit for me. i was already making a downward move title wise to the sde position  but the change of location and project focus were appealing enough to merit that.   overall   while every person i spoke with was personable and seemed intelligent  without coming off arrogant   the company bothered me. amazon seems to be devoid of a culture to the point of feeling robotic. the sterile office  scripted responses  failure to follow through on self appointed contact deadlines  general lack of input recognition  the mildly insulting rejection quip  and some frustrating logistical blunders  which i won t get into   all made me think that it s probably best i didn t receive an offer.,i ll respect the nda and not go into specifics. i will say that it involved graph traversal.   answer question
2014-07-10 18:12:24.193,same experience as everyone else on glassdoor. two online coding tests. five in person 45 min interviews in one day. lots of whiteboard coding and design. lots of behavioral questions. they try to get you to badmouth previous managers and badmouth yourself with uniquely worded questions. recognise these for what they are and respond appropriately.,design a class for furniture.   answer question
2014-06-20 16:04:16.453,applied on the website and got call from a recruiting coordinator. she setup the interview a week later. it was a phone interview and i was asked a question on linked list. we came up with two different solution and then  i was asked to code the one with best time complexity. heard response in 2 days and moved on to 2nd round. i was asked a design question on which i did not do well.,make true that ur algorithm is not just correct  but also be efficient in time complexity and space complexity.   answer question
2014-06-13 20:06:23.53,i applied on the website. and it take 4 weeks for the interview. it included a phone screen interview  website test  and a onsite interview. the phone screen interview just included some basic question and a tech question. the website test included some intelligence tests and 3 coding questions. the onsite interview took 4 hours and a lunch. the problems included whiteboard problems and some software architecture questions  and other questions i don t remember.,why have you decided to use this data structures. what would be the complexities    answer question
2014-06-02 15:05:29.023,i would like to let you all know how i feel about amazon s hiring process. this is my experience  situation 1  i got an email from the hiring manager himself and we set up an informational chat. the chat went very well and he told me that the hr will call me for the next few rounds. i waited for a month and did not get any response from them. i emailed the hiring manager 4 times but did not get any response. finally  i wanted to set up a call with him and that s when his junior manager told me that the position had been called off. the least i expected was a mail from them  situation 2  i got an email from a recruiter letting me know that she is interested in my resume. we set up a quick phone call and she did not call me. i waited for 30 minutes and sent her an email. she responded immediately and we had a chat. i understand that sometimes our calender  gives us trouble but what i did not like was that while she was talking to me  she was eating and having other conversations with people. i thought this was rude and amazon needs to learn how to communicate with aspiring candidates ,No Question
2014-07-04 19:57:43.07,had a few phone conversations with hr about specific positions and interests. one technical phone interview with coding on a shared google doc like website. flew me to seattle and put me up in a nice hotel. interviewed with six people back to back without pause for four or five hours. each interview was roughly the same  do some whiteboard coding  answer questions about your history. none of the whiteboard questions were riddles or tricks or things with one weird solution that you probably won t come to on your own. they were just mildly thorny problems where a decent solution involves a map or two and updating data in the proper order  decent and realistic stuff. read up on amazon s leadership principles. there is a lot of  behavioral interviewing  where you re asked about challenges you ve experienced and how you ve responded to them. i went in expecting general questions where they d analyze my answer to see if it exemplified specific leadership principles. in reality  the interviewers just straight up asked   tell me about a time where you  insert amazon leadership principal  . where amazon differed from other companies is that i was not given much opportunity to ask questions of the interviewers. they told me the project is secret and that most projects at amazon are treated as secrets  even to other employees within the company. it s a little weird not knowing 100  what you re signing up for. also  i didn t get a good feel for the culture of the team i d be joining. the whole process took just over a month  which is apparently faster than usual. i was fielding interviews and offers from other companies so continually pushed amazon to keep the process moving along.,No Question
2014-09-15 21:41:16.9,i was called for an onsite day long interview in seattle. the interview was a group team coding exercise. in the morning after a tour of the amazon campus in seattle  we were divided into groups of 3 and given a laptop to work on. you could select an os and ide of your preference to work on. we were given a problem which had 3 tasks and each of us had to take on of them. the coding started around 11 in the morning and lasted till 4 30 in the evening. in the duration i had 2 one on one interviews  the 1st one 30 mins into the exercise and the 2nd one an hour before the turning in of our codes. the interviews focused on the approach i had decided on to solve the problems. which data structure  any optimizations i could think of if i had more time.,No Question
Date, Experience, Questions
2014-06-22 19:30:39.31,the entire process was very enjoyable for me. before the interview  i was informed on the topics they would ask so i could better prepare myself for it. i had back to back interviews with 45 minutes each. the interview didn t delve too much into my past experience and just went straight to the technical questions. i answered 2 questions for each interview. the questions were about data structures and algorithms  if you know the cracking book pretty well then it should be no problem. the interviewers were nice and guided me with the right directions to answer the questions. i was given an offer a week later and was provided with very detailed information about the internship. overall it was a very positive interviewing experience for me.,very expected questions. for every question  you are expected to explain your approach  step through conceptually  and then write the code  step through the code  and clean up the code. although questions are not the most difficult  you need to be very accurate and precise with your thought process and code.   answer question
2014-05-28 18:44:44.877,a online test. two coding question. 1 find a path of binary tree that the sum can equal a target. i did it by recursion. but i think there should be a easier way. 2. there are 4 number in an array  find a sequence that made the first minus sec minus third minus last got the max result. o 1  time complexity.,second question. no idea how to implement in o 1  time.   2 answers
2014-05-12 04:58:08.24,i was given a test and had to talk to 3 people. each of the 3 people were single interviews   it wasn t all 3 at once. everyone was very friendly and asked great questions. they never asked for references of me  which i thought was odd.,what s one technology stack you really dislike using  and why    answer question
2014-05-07 12:23:18.2,took the online application  which had coding tests  some general intelligence questions  and a personality test. then  i had a brief phone interview where the interviewer went over my answers for the coding question  and reviewed how i had come up with them. i was given the opportunity to ask questions about the job after this.,the coding tests were somewhat challenging. they required careful review of all test cases.   answer question
2014-07-09 18:56:34.26,i submitted an application online and forgot about it  and was contacted by a recruiter a few weeks later. i had two phone interviews about three weeks part. each one was about an hour and involved technical questions. i did pretty terrible on both of them due to nervousness. shortly after    1 week  i was invited for onsite interviews. i had 5 interviews   lunch  with a mix of technical and behavioral questions. the questions were typical algorithm data structures questions  so definitely prepare on those beforehand. the next day i got an email letting me know that they would be extending an offer. i had interviewed at a couple of other places previously which really helped my confidence. definitely do that if possible.,a lot of behavioral questions  have some experiences memorized so you re not making it up as you go along.   answer question
2015-09-10 14:34:57.427,the interview was quite formatted. the hr called me up and emailed me that i have been selected  and have around a weeks time to prepare for the interview. as i was already preparing so it dint took me long to brush up hard questions.,your favourite data structure and why    answer question
2014-05-28 18:30:42.387,1st phone review was set up by a friendly amazon recruiter with mutual agreed time. and the recuiter will send a email with detail format of review  how to prepare for phone interview  amazon benefits and the complete interview and hiring processes. reviewer is friendly and nice too.,design algorithm and code in real time with reviewer.   answer question
2014-04-24 01:05:45.443,we were brought on site and told that we would be solving several coding challenges in a group. this  however  was not really the case and we actually were solving them individually. in the end  the solutions we provided were evaluated and we were given a chance to explain what we did.,it wasn t particularly difficult.   answer question
2014-04-21 06:32:45.653,on site 4 rounds interview. 2 rounds ood and 2 algorithm.,should prepare some ood questions.   answer question
2014-04-16 22:43:04.683,online problems including two programming questions and twenty reasoning questions and some other psychological testing questions. the two programming problems are not very difficult  i think the point is the time and space used. you should be careful of time to finish the 20 reasoning questions  there are verbal reasoning questions and table data reasoning questions.,the programming questions are not very difficult. one is compute the maximum amplitude of a binary tree  the other is to choose the values of parameters to get the maximum value.   answer question
Date, Experience, Questions
2014-06-29 15:29:16.743,i didn t hear back from them for over month after i applied. so i contacted them by email to ask about the status of my application  and they replied by inviting me for an on site interview at their seattle campus. they didn t ask for a phone interview or talk to me before that. i thought that was weird  but cool nonetheless. as it turned out  there was a catch. the reason they don t do phone interviews is because the on site interviews are group interviews with about 50 other candidates. and damn they are difficult. they don t have time to do phone interviews  because they are doing it mass production style. amazon is growing at a very fast pace  and adding a lot of employees constantly  as well as replacing those who leave because of their high turn over rate. i guess they figured this is the only way that they can hire a lot of people  yet still ensure they are only getting top quality. i would have preferred if it was one on one interviews. even if i hadn t gotten an offer that way  i would have felt more respected. the interview day is comprised of one big programming project. we were given old low end bulky laptops with small screens  14 inch   to work on. we worked in groups of three. they constantly stressed that we were not competing with either our teammates or other groups  and that if we were all good  they would hire us all. given the fast rate at which amazon is growing  i believe that. i believe the programming project was too big and too time consuming for only about 5 6 hours. i think it favors people with a lot of programming experience rather than problem solving ability. someone who can crank out a lot of simple code quickly will outperform someone who can write a small amount of really difficult code. i don t think they are necessarily getting the best quality of candidates this way. this is an entry level position  and they shouldn t have interviews more suitable for seasoned software engineers. amazon admitted that they have a very frugal cost conscious company culture and this is a good thing. however  i don t like that they downplayed the frequency with which employees are on call  where they could be called in the middle of the night and have to wake up and fix a site reliability problem  albeit from their home. according to them  it was a few days every six months  but according to someone i know who worked at amazon  it is a few days every couple of weeks.,the programming project was too big and time consuming for completing in under 6 hours. it takes a lot of time to read and fully comprehend the long project writeup and the framework code we are supposed to build on  let alone code it  test it  and comment it.   answer question
2014-04-09 21:18:51.713,online assessment and onsite,system design and some detailed concepts   answer question
2014-04-11 15:53:44.897,i am doing the first round interview. it has 3 parts  coding   reasoning assessment and working style assessment. after the first round applicants will be asked to fly to seattle for the next found. i got the chance through campus career fairs. amazon s questions can be prepared by looking the cracking coding interviews.,didn t expect there will be reasoning and working style assessment.   3 answers
2014-04-22 12:52:04.22,got an email from a recruiter to get some basic information about my programming experience  ability to relocate  and language expertise. i was then emailed a link to an online programming evaluation. i was given 60 minutes to complete the programming problem  which was recorded for their subsequent evaluation. i haven t heard back yet on the results.,the problem was straightforward and one should be very familiar with collections and data structures in the stl.   answer question
2014-05-15 15:16:06.09,group coding interview i have been called for special round where people from different universities are grouped into a team size of 3. we were given three problems to work on  all of them are independent of each other and will be evaluated only on the performance of the individual. although  they will assess our team collaboration skills. there is very less information across the web for this group interview and it was very difficult to predict how it going to be and prepare for it. i signed nda so i cannot reveal the questions but i will give the best information which is not discussed elsewhere. interview starts at 9 30 am and you will have some info session with the dev s. you will be given the question at around 10 am and will have a chance to pick up a task from 3 tasks assigned for the group. the panel will reach to your table at around 10 30 10 45 and will have a 15 min q a session on your approach. you will have the chance to code for until 2 00 pm  after which you need to report to the panel about your status for about 15 minutes. later  30 min interview very relevant to the coding exercise and a final 15 min session. you need to wrap up things by around 4 30 5 pm. ultimately  you will be left with 4   4 30 hour for the coding exercise. the tasks were not very difficult  you need to think how you can code the solution in 4 hours. it is very important to come up with some working solution rather than a fancy one. i almost came up with a very elegant oo code but failed to finish and make it run. i complicated myself  so are others. i could hardly see anyone turning up a solution. advice  prepare well with the data structures  advanced ones like interval trees etc. have good knowledge about algorithms like bellman ford  knapsack and many more.etc. no need to stress on design patterns. collaborate well with the team. practice some coding challenges which can be solved in 3 4 hours  most important . it is all about your thinking process and the speed accuracy with which you can code. enjoy seattle  ,some real world problems on which amazon works like shipping  advertising  replenishment .etc   answer question
2014-03-25 19:28:01.987,got contacted by a recruiter. they flew me out the next week to do a group interview where i coded on a three piece project. each individual in the team works on a portion of the project  but you work as a team to develop the entire concept of the program. total of 7 hours with about 5 hours of interviewing. meanwhile a group of 4 amazon employees are watching you and eventually you get a one on one interview to discuss the current implementation of your code.,i didn t expected one engineer asking me to design a feature for the kindle mobile app. the question was to let me design how to implement search suggestion. the answer include how the app communicates with the server  the algorithm used in the back end server  and algorithm on app.   answer question
2015-02-03 18:30:17.073,i had 4 technical interviews in the afternoon. all of them are not easy. the interview questions are not traditional typical algorithm ones. some are related to databases  some related to mobile app design.,oa 3 linked list questions onsite  using bst find connections in social network  oo questions like method accessment  polymorphism  elevator design .   answer question
2015-02-25 11:50:08.68,didn t prepare very well. the question is very basic  but i didn t do it very well. the interviewers are very nice  i got a lot of hints when i got stuck. good trip to seattle  it s very beautiful city. oa 3 linked list questions onsite  using bst find connections in social network  oo questions like method accessment  polymorphism  elevator design .,keeping track of users logging in and out. find if events in a list overlap given the start and end times. question about latency on a network.   answer question
2015-03-05 19:23:06.963,got an email for a recruiter after i had a applied online by 6 months for 2 back to back phone interviews  45 mins each . after a week i received another email to schedule a third phone interview. got the offer a few days later.,No Question
2014-09-26 18:22:54.76,it was on campus interview. i applied before the school career fair and got scheduled the interview during it. there were two questions asked by two different interviews. the first question was  given the inorder traversal of a n ary tree where every node can have either n or 0 children  and is marked  p  if that node has n children  or marked  q  if that node has 0 children  try reconstruct that tree. the second is a design question  given two huge user action logs where each log item has a user id  a document id and access time  try find out the documents that are accessed by two or more users and on two or more different days.,No Question
Date, Experience, Questions
2014-09-03 10:35:46.237,direct on site interview with amazon. a live project to be implemented within the end of the day. a couple of amazon engineers were assigned to go through the process and for 1 1 interview based on the progress with the assigned project.,there was only one project task assigned  no other questions were asked   answer question
2014-10-19 17:43:20.447,two back to back 45 minute on campus interviews after submitting resume at the career fair. both were purely technical aside from one behavioral question in each at the start. problems were of moderate difficulty and involved strings  arrays  hashmaps  sorting searching  etc. nothing that is too difficult if you ve put in a bit of time to study ,what is the project that you are most proud of  and how would you improve it to fit amazon s leadership principles    answer question
2014-05-03 16:38:11.843,i got a call from them asking me to atted their interview at seattle. no pre screening phone interview. went to their office around 8 am and had a look around the campus. there are a group of 25 other people along with me. all are divided into a group of 3 and given a project to work on. it is very difficult  atleast for me . there are two interviews both focusing on the project itself. they never looked at my resume.,the project given itself very difficult. it involves lots of algos and machine learning.   answer question
2014-04-01 12:39:45.527,online application   online assesment   onsite,bar raiser   1 answer
2014-03-16 00:18:03.093,questions about resume and one algorithm question  which is to find the intersection of three sets. follow up is to design test cases for it.,how to control concurrency in web application   answer question
2014-03-18 09:53:33.74,got an email saying i had to give 2 tech interviews of an hour each very next day. it said the tech will mainly be on data structure  algorithms and oops. first interviews was a woman who was really nice and friendly. asked me about my resume first then told that i had to code a few questions she asked. 1  design a singleton class 2  write an least complex alto to find the first least appearing letter in a given string. 3 i don t remember this question. second interviewer was straight to the point. as i picked up the phone he told me to open my email as he had sent a link to collabedit.com where i had to code. 1  check whether two given binary trees are of identical same depth and same values  2  given a log file which consists of timestamp  customer id  page id visited by that particular customer. write a function to return all customers who have visited 5 unique pages in last 30 mins.............and yes i dint get this code and entire interview got over in this question....... i got 4 out of 5 programs asked in 2 interviews  i was not expecting to get selected as amazon has very high standards but one morning got an email saying amazon is extending internship offer to me. advice   don t lose hope even if you don t know the exact code  let the interviewer know what thinking process is going on in ur brain. big companies want people who can think. and give utmost importance to data structure and algorithms,2  given a log file which consists of timestamp  customer id  page id visited by that particular customer. write a function to return all customers who have visited 5 unique pages in last 30 mins   answer question
2014-03-01 10:55:40.763,submitted resume on career fair and received an email to do an online assessment after about 4 months  the assessment took about 1.5 hours,1.find intersections of two sets 2.given a number list  output the sum of numbers within a window 3. student test score   1 answer
2014-03-11 20:02:09.817,a lots of algorithm questions. good interaction with the interviewers.,could not remember a particular one. most of them are not easy.   answer question
2014-08-29 05:14:56.857,i don t remember how i applied  but remember that amazon contacted me by email. first step was an informal interview with one of the team members  followed by 5 formal interviews. what s the difference between formal and informal  i didn t quite understand. the interviewers were nice  tasks were well formulated with some exceptions. mostly trivial algorithms. for all questions involving algorithms i first implemented the task using the most trivial  least efficient method  told the interviewer the current complexity and then incrementally improved the algorithm for efficiency. i d recommend you the same as it gives you the time to analyse the task and have some basis for improvement. didn t solve 2 tasks and was asked to send the solutions immediately after the interview. and i sent. after a week i got a phone call telling me about an offer.,design a system for a cinema theatre. this was the formulation and it wasn t clear what they want   class model design  or an architectural design. ask questions  check your assumptions and everything will be fine.   answer question
2014-06-08 13:28:46.54,my resume was submitted through an employee referral and i was invited for an on site interview at the amazon campus in seattle for a group interview. there was no previous phone screening in my case. we were randomly distributed into 3 person teams and everyone was presented with 3 different problems. the amazon interviewers and current developers present there mentioned that the problems were simplified versions of real issues that amazon was dealing with. in our team we had to come to an agreement as to which interviewee would take on which problem. after that  you were pretty much on your own to solve the problem. each interviewee was given a laptop and there were a variety of programming languages and ides available and even an ubuntu vm. i chose java  netbeans  and windows. you should really choose what you are most comfortable with  don t try to improvise there. unlike white boards interviews  here you had to get an actual program working  pseudo code would not cut it. on the other hand  you had plenty of time to think about your solution  which is not really the case in other 1 on 1 interviews. common online resources were available  google  stackoverflow   you just were not allowed to access personal repositories  dropbox  etc . every two hours you would stop coding and would explain your thought process to an interviewer for about 30 minutes  analyzing your approach  your reasoning and what you could do to improve your solution. even if you have no time for a more carefully optimized solution  you should be able to explain in a detailed manner how you would proceed if you had more time and resources  like a database  and why. your data structure choices and how to use them was very important in order to provide a working source code solution. be ready to go through the cons of each decision and think about scalability. overall  this wasn t a hard interview at all.,there was nothing really unexpected or any unfair questions. i believe the interview was designed to emulate a normal day at amazon  with all the resources you would have available  being able to discuss your approach with a small team  distributing work and at the end taking on your own responsibility.   answer question
Date, Experience, Questions
2014-03-12 15:58:10.09,write code online while being recorded,i was referred by a friend  i was giving coding problem to solve online. the problem is not timed but they expect you to finish within two hours  and the session is recorded for review. you have to code online. one of the developers will review the code and also watch a video to see how you solved the problem. i did not finish it in two hours. the question  implement a class with 3 public methods that operate on a common set of data. these functions record the weight of boxes and allow users to find the weight of a box at a given percentile. the functions have the following signature. void writes string boxid  double weight   double getweightbyboxid string boxid   double getweightatpercentile double percentile   i have a solution but let see what others will do   1 answer
2014-03-05 10:48:12.237,had two rounds of phone interview  completely technical. in the first round i was asked to write a program  and then apart from that questions based on sorting were asked. in the second round  had to talk to a chinese guy and i had problem communication with him. this round consisted of writing one program  which i did but i found it a little difficult to explain the recursion part via phone.,1  input  an integer. o p  reverse the byte order not the bits  reverse each byte order  i.e. order of 1 s and 0 s should not change within each byte  and display the number. 2  find and display all anagrams of a given string. this one is nothing but permutation of a string.   answer question
2014-03-04 11:01:43.677,group interview  the problem is quite long. better to read it through soon. the algorithm design is important to the problem. it is quite difficult to think about a good one in such a short time. food is available. better comment your code. if you have some trivial problems about the apis  you can search the web or ask team mates.,what if there are some boundary cases    answer question
2014-04-02 09:10:21.397,contacted after career fair for the on site interview and at their headquarter in seattle  they divided the applicants into groups of three. we had to spend few hour to do code. after the interview they followed me up pretty quickly. i didn t make it. yet they asked me to apply after 6 months once again.,we werent really asked any questions...   answer question
2014-07-11 15:14:23.953,i gave a recruiter my resume at my university s career fair and got an email about 2 weeks later inviting me to an on site interview in seattle. i was really surprised that i didn t have any phone interviews  not even an initial phone screen before being invited on site  nobody from amazon called me at all . i live in california  so going to the campus wasn t just a drive away. at my on site interview  we were put into groups of 3 to complete a mini programming project that was supposedly based on problems that real amazon engineers consider  but to a much smaller scale . each project is independently done. that s what we worked on for the whole day  and throughout the day  you would get pulled out for short interviews mostly explaining what you re doing on the project and related things. nothing really behavioral or technical. the interviewers were friendly and helpful. afterwards  all the interviewees went into a room for some panel discussion and questions. overall  i had a good experience on site  but it was very different from what i expected or have experienced before. one thing though  it s been over a month since i submitted my reimbursements and still haven t gotten a reimbursement or update.,questions were simple  1  implement atoi function with all exception handling and same behavior as c   inbuilt atoi. 2  how would you identify phone numbers from a file containing employee data. 3  return intersection of two lists  should handle duplicates    answer question
2014-10-17 09:33:36.653,the interview process was okay. applied online around late january 2014 got a call around march 2014 for two back to back 45 mins phone interview. got offer after around a month.,serialize  deserialize a binary tree.   1 answer
2014-03-03 11:36:53.01,there were four interviews  all of which took place on campus. the first interview was for selection to the next round. was asked to merge ll and an oop question. was asked to come the next day for three more interviews. they were pretty standard questions based on binary trees  arrays and some other data structures.,implement a t9 dictionary   answer question
2014-03-03 14:12:15.847,i applied online. the questions asked initially were expected  a few oops concepts  os etc  but later the coding questions got a lot harder. also  the interviews don t really follow a logical train of thought  they jump from one concept to a totally different concept rapidly. they look for perfection  and your code must be complete.,coding question. asked to code on a shared online document.   answer question
2014-03-03 15:10:09.02,contacted by hr for technical interview round.,debug and logic   answer question
2015-10-17 21:24:44.3,online assessment on campus  just a few debug questions on any computer languages you would like to choose. then several logic questions like gre verbal. it is very easy for interns.,No Question
Date, Experience, Questions
2015-04-29 10:56:28.073,sent in a resume and letter for the sde intern for the summer. got an email to set up an interview then a following one with instructions on the basic interview process. got two people over the phone and some algorithms and general questions,mostly algorithmic questions  and what do the different types of classes stand for  private  public  etc    answer question
2015-04-27 15:35:14.023,most interviewers were good but one or two need training. whenever the interviewer says  you cannot ask me questions...you are getting interviewed not me   you know that guy is a jerk . this was when he expressed dissatisfaction with my algorithm for a problem. i asked him what he thinks is a good solution and this was his answer. this interviewer was pressing wrong buttons elsewhere in the interview. someone from hr should consider reprimanding but then again this is amazon so i have no expectations.  ,convert each level of binary tree into a linkedin list.   answer question
2014-11-21 11:17:01.687,two phone interviews  45 mins each  back to back. both engineers were very cool and professional. questions focused on general data structures and  cracking the coding interview  style algorithm questions. i stumbled a bit with the first interview on both of his questions  but i stuck with it and took his clues appropriately. overall great experience.,due to nda  i can t say the exact question  but heaps and hash tables were involved  separate questions .   answer question
2014-11-05 14:52:27.8,i went to the university s career fair and talked to one of their recruiter  then i got an opportunity for the online test. however i did that test several months later. all the questions are very strait forwarded. if you are a cs student you will finish them. remember you need to give the time complexity. finally i got an onsite interview opportunity in seattle. their hr is very nice. and the trip is arranged very well. 4 rounds of the onsite interviews. all coding plus basic cs questions. very little on the resume. remember to finish them fast. i didn t get the offer may because of that ,be prepared for the object oriented design question. and try to explain your idea clearly.   answer question
2015-03-01 22:00:30.303,two 45 minuet phone screenings back to back with different engineers. the first interviewer was a bit sharp  and straight to the point. after saying hello he just asked if i was ready and sent me a link to a collabedit so that i could code. he had a thick accent  and was somewhat hard to understand  really seemed like he didn t want to be there. second interviewer was much more pleasant  asked a few questions regarding discrete mathematics before going into a coding problem on collabedit as well. once finished he asked for an explanation of the time complexity and if i had any questions.,given an array of person objects that contain a name and gender  sort the array such that all females are before males in the array.   1 answer
